,Poems,/Food & Drink/Cooking & Recipes/Soups & Stews,/Arts & Entertainment/Offbeat/Occult & Paranormal,/People & Society/Religion & Belief,/Health,/Sensitive Subjects,/Science,/Business & Industrial,/Arts & Entertainment,/Home & Garden/Pest Control,/Business & Industrial/Agriculture & Forestry,/Food & Drink/Beverages,/Pets & Animals/Pets/Horses,/Hobbies & Leisure/Outdoors,/Sports,/Beauty & Fitness/Face & Body Care/Make-Up & Cosmetics,/Finance/Accounting & Auditing,/Law & Government/Legal/Legal Services,/Adult,/Beauty & Fitness/Face & Body Care,/Beauty & Fitness/Body Art,/Food & Drink/Food,/People & Society/Family & Relationships,/Travel,/Food & Drink,/Health/Pharmacy/Drugs & Medications,/Health/Health Conditions,/Arts & Entertainment/Music & Audio,/Health/Health Conditions/Neurological Conditions,/Food & Drink/Food/Candy & Sweets,/Hobbies & Leisure,/Books & Literature/Poetry,/Internet & Telecom,/Arts & Entertainment/Music & Audio/Classical Music,/Arts & Entertainment/Music & Audio/Religious Music,/Finance,/Home & Garden/Gardening & Landscaping,/Reference/Language Resources,/Reference/General Reference/Dictionaries & Encyclopedias,/Arts & Entertainment/Humor,/Arts & Entertainment/Movies,/Food & Drink/Beverages/Alcoholic Beverages,/Finance/Investing,/People & Society,/Shopping/Apparel,/People & Society/Family & Relationships/Family,/Pets & Animals/Pets/Cats,/Pets & Animals/Wildlife,/Games,/Hobbies & Leisure/Special Occasions/Holidays & Seasonal Events,/Arts & Entertainment/Performing Arts/Dance,/Computers & Electronics/Software/Operating Systems,/Food & Drink/Food/Meat & Seafood,/Arts & Entertainment/Music & Audio/Radio,/Food & Drink/Cooking & Recipes,/Autos & Vehicles,/Science/Biological Sciences,/Law & Government/Public Safety/Crime & Justice,/Jobs & Education/Education,/Science/Astronomy,/Beauty & Fitness,/Beauty & Fitness/Hair Care,/Law & Government,/Pets & Animals/Pets/Dogs,/Law & Government/Legal,/Science/Mathematics,/Arts & Entertainment/Comics & Animation/Comics,/Books & Literature/Literary Classics,/Pets & Animals,/News,/Arts & Entertainment/Performing Arts,/Home & Garden,/Jobs & Education/Education/Teaching & Classroom Resources,/Sports/Individual Sports/Skate Sports,/Sports/Sporting Goods,/Beauty & Fitness/Weight Loss,/Health/Nutrition,/Arts & Entertainment/Visual Art & Design,/People & Society/Social Sciences,/Reference,/Home & Garden/Home Furnishings/Curtains & Window Treatments,/Reference/General Reference/Calculators & Reference Tools,/Sports/Winter Sports/Skiing & Snowboarding,/Arts & Entertainment/TV & Video/TV Shows & Programs,/Shopping,/Jobs & Education,/Hobbies & Leisure/Crafts,/Sports/Team Sports/Baseball,/Autos & Vehicles/Vehicle Parts & Services/Vehicle Parts & Accessories,/Computers & Electronics/Electronics & Electrical/Electronic Components,/Business & Industrial/Construction & Maintenance,/Science/Computer Science,/Computers & Electronics/Programming,/Travel/Bus & Rail,/Games/Computer & Video Games,/Reference/Humanities/Philosophy,/Sports/Team Sports/Cricket,/News/Sports News,/Computers & Electronics,/Sports/Team Sports,/Finance/Investing/Currencies & Foreign Exchange,/Arts & Entertainment/Online Media,/Arts & Entertainment/Music & Audio/Pop Music,/Shopping/Apparel/Clothing Accessories,/Books & Literature,/Finance/Credit & Lending,/Shopping/Apparel/Footwear,/Health/Reproductive Health,/Games/Gambling,/Shopping/Apparel/Casual Apparel,/Food & Drink/Cooking & Recipes/Desserts,/Food & Drink/Restaurants,/Shopping/Toys,/Reference/General Reference,/Food & Drink/Beverages/Coffee & Tea,/Computers & Electronics/Computer Hardware/Computer Drives & Storage,/Computers & Electronics/Software,/Sports/Individual Sports/Golf,/Shopping/Gifts & Special Event Items/Flowers,/Sports/Team Sports/Soccer,/Food & Drink/Food/Baked Goods,/Computers & Electronics/Consumer Electronics,/Arts & Entertainment/Visual Art & Design/Painting,/Hobbies & Leisure/Water Activities/Surf & Swim,/Sports/Water Sports/Surfing,/Travel/Tourist Destinations/Mountain & Ski Resorts,/News/Weather,/Arts & Entertainment/Visual Art & Design/Architecture,/Shopping/Apparel/Women's Clothing,/Science/Chemistry,/Arts & Entertainment/TV & Video,/Arts & Entertainment/Fun & Trivia/Fun Tests & Silly Surveys,/Autos & Vehicles/Vehicle Parts & Services,/Shopping/Antiques & Collectibles,/Autos & Vehicles/Bicycles & Accessories,/Sports/Individual Sports/Cycling,/Health/Oral & Dental Care,/Health/Health Conditions/Pain Management,/Health/Women's Health,/Jobs & Education/Education/Primary & Secondary Schooling (K-12),/Arts & Entertainment/Music & Audio/Music Equipment & Technology,/Sports/Team Sports/American Football,/Internet & Telecom/Service Providers,/Health/Health Conditions/Cancer,/Hobbies & Leisure/Outdoors/Fishing,/Games/Board Games/Chess & Abstract Strategy Games,/People & Society/Kids & Teens/Children's Interests,/Books & Literature/Children's Literature,/Arts & Entertainment/Comics & Animation/Cartoons,/People & Society/Social Sciences/Psychology,/Health/Mental Health/Anxiety & Stress,/Jobs & Education/Jobs,/Health/Health Conditions/Ear Nose & Throat,/Jobs & Education/Education/Standardized & Admissions Tests,/Autos & Vehicles/Vehicle Codes & Driving Laws,/Reference/General Reference/Biographies & Quotations,/News/Politics,/Home & Garden/Home Improvement/Plumbing,/Health/Nutrition/Special & Restricted Diets,/Online Communities,/Sports/Water Sports,/Beauty & Fitness/Fitness,/Reference/Humanities,/Health/Medical Devices & Equipment,/Finance/Credit & Lending/Loans,/Travel/Tourist Destinations,/Health/Medical Facilities & Services,/Beauty & Fitness/Face & Body Care/Skin & Nail Care,/Home & Garden/Home Furnishings/Lamps & Lighting,/Business & Industrial/Industrial Materials & Equipment,/Food & Drink/Food/Grains & Pasta,/Sports/Animal Sports,/Arts & Entertainment/Music & Audio/Rock Music,/Health/Vision Care,/Health/Health Conditions/Arthritis,/Health/Nutrition/Vitamins & Supplements,/Food & Drink/Beverages/Juice,/Sports/Individual Sports,/Arts & Entertainment/Entertainment Industry/Film & TV Industry,/Pets & Animals/Pets/Reptiles & Amphibians,/Business & Industrial/Business Services,/Hobbies & Leisure/Water Activities/Boating,/Autos & Vehicles/Boats & Watercraft,/Health/Health Conditions/Infectious Diseases,/News/Business News/Company News,/Law & Government/Government,/Reference/Humanities/History,/Business & Industrial/Construction & Maintenance/Building Materials & Supplies,/Arts & Entertainment/Visual Art & Design/Photographic & Digital Arts,/Computers & Electronics/Consumer Electronics/Camera & Photo Equipment,/Arts & Entertainment/Music & Audio/Music Reference,/Pets & Animals/Pets,/Hobbies & Leisure/Water Activities,/Law & Government/Public Safety,/Home & Garden/Kitchen & Dining,/Business & Industrial/Transportation & Logistics,/Food & Drink/Restaurants/Fast Food,/Arts & Entertainment/Celebrities & Entertainment News,/Business & Industrial/Business Services/Office Supplies,/People & Society/Family & Relationships/Troubled Relationships,/Pets & Animals/Pets/Birds,/Health/Health Education & Medical Training,/News/Gossip & Tabloid News/Scandals & Investigations,/Shopping/Toys/Dolls & Accessories,/Computers & Electronics/Software/Business & Productivity Software,/Travel/Hotels & Accommodations,/Home & Garden/Nursery & Playroom,/Business & Industrial/Metals & Mining,/Hobbies & Leisure/Special Occasions,/Hobbies & Leisure/Crafts/Fiber & Textile Arts,/Finance/Insurance,/Arts & Entertainment/Comics & Animation,/People & Society/Kids & Teens,/Science/Earth Sciences/Geology,/Arts & Entertainment/TV & Video/Online Video,/Beauty & Fitness/Fashion & Style,/Internet & Telecom/Mobile & Wireless/Mobile Phones,/Home & Garden/Home Furnishings,/Home & Garden/Bed & Bath,/Home & Garden/Laundry,/Home & Garden/Domestic Services/Cleaning Services,/Arts & Entertainment/Performing Arts/Magic,/Shopping/Photo & Video Services,/Games/Puzzles & Brainteasers,/Games/Word Games,/Business & Industrial/Transportation & Logistics/Mail & Package Delivery,/Business & Industrial/Agriculture & Forestry/Livestock,/Business & Industrial/Transportation & Logistics/Maritime Transport,/Sports/Extreme Sports,/Autos & Vehicles/Vehicle Parts & Services/Vehicle Repair & Maintenance,/People & Society/Subcultures & Niche Interests,/Business & Industrial/Transportation & Logistics/Rail Transport,/People & Society/Social Issues & Advocacy,/Shopping/Tobacco Products,/Games/Roleplaying Games,/Sports/Water Sports/Swimming,/Law & Government/Military,/Health/Health Conditions/Heart & Hypertension,/Business & Industrial/Hospitality Industry/Food Service,/Food & Drink/Food & Grocery Retailers,/Science/Earth Sciences,/Travel/Cruises & Charters,/People & Society/Family & Relationships/Marriage,/Hobbies & Leisure/Special Occasions/Weddings,/Real Estate,/Home & Garden/Yard & Patio,/Travel/Air Travel,/Home & Garden/Home Improvement/Flooring,/Home & Garden/Home Furnishings/Rugs & Carpets,/Sports/Individual Sports/Racquet Sports,/Health/Substance Abuse/Drug & Alcohol Treatment,/Health/Pharmacy,/Jobs & Education/Education/Colleges & Universities,/Sports/Combat Sports/Wrestling,/Health/Health Conditions/Skin Conditions,/Reference/Humanities/Myth & Folklore,/Arts & Entertainment/Music & Audio/Jazz & Blues,/Arts & Entertainment/Music & Audio/Urban & Hip-Hop,/Computers & Electronics/Electronics & Electrical,/Real Estate/Real Estate Listings/Residential Rentals
2137,"an amorous fellow from fife parked up on a hill with his wife ? a choice that proved final. on a slope anticlinal, your parking brake might save your life!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138,"there is nothing amiss in a nude when her form's art historically viewed in a klimt or picasso, but in clubs in el paso there's a form of a miss we'd exclude.",,,,,,,,0.7200000286102295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139,"ahimelech, sadly, is dead. to david he served holy bread, which angered king saul, and the gist of it all is: he should have got takeout instead.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140,"there ain't nothing that's under the firmament like that old antigenic determinant. its immune specificity deserves more publicity, and its place in our hearts should be permanent.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141,"do you think that some swats with my brolly would make them less anglophobic in hollywood? must their rogues all be brits? still, i think that such hits would not hurt like withholding my lolly would.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,"there once was a girl from de soto who noticed a small alcoved photo, a kind she was new to, of dad in a tutu: it amounted to little in toto.",,,,,,,,0.5899999737739563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143,"the housekeeper's friend nh3 keeps dwellings bacteria-free. germs leave me alone if i always ammonify, and so do my in-laws ? yippee!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,"obsessive, asocial, near-mute: my son just does not give a hoot. the notion i've gotten is autism's rotten, but he is adorably cute.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,"if you meet with a spook from damnation, i fear that you'll risk albication, and should you turn white from unspeakable fright, there's no doctor-approved medication.",,,,,,,,0.7200000286102295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146,fig-marigolds?  odds are you've seen 'em. aizoaceae also can mean 'em. rockroses and ice plants (invasive not-nice plants); ecologists wish they could screen 'em.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,"i don't want to come off as a critic. please don't take what i say as acidic: though i think your buffet looks delicious (for hay), my digestion's not cellulolytic.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148,"come and look at this software i bought: under windows it runs as it ought; under linux, it's fine; on a mac, just divine. it's cross-platform. (its use?  i forgot.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6200000047683716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149,"to analyze codes weak or strong in hopes you may crack them ere long is useless, say critics of cryptanalytics. (i'm happy to tell you they're wrong.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,here's a chemical test someone planned: add chlorine to water; let stand; then note and compare the residue there. the difference is chlorine demand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151,"your decisions have left you perplexed and confused, and a little bit vexed, but don't quit.  persevere. there's a map.  you are here: this decision tree shows you what's next.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152,"my job hurts, though it isn't malicious: i test products both bland and suspicious. (are they cruelty-free if they're tested on me?) well, it pays more than washing the dicious.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153,what i sent you to get was a catfish. what you brought was a slithery batfish. you say you'll go fry it? you're eager to to try it? you're nuts.  i'm not dining on that fish.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,"an ardent young gravedigger, dirk, loved mrs. elizabeth burke, but, meeting rejection, succumbed to dejection, and threw himself into his work.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2155,"at times i'm so mad that i'm hopping. my angriness sets my veins popping. i moan and i curse, with swear-words diverse, but my wife does much worse: she goes shopping.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2156,"dear mum, i am not anti-french, but the place has one hell of a stench, and i hate the cuisine. happy 1918! god, i hope i get out of this trench.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2157,"i'm autodidactic (self-taught), well-grounded in all schools of thought. i've mastered the bard, and the marquis de sade ? but i'll never confess if i'm caught.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158,thy poem doth wax archaistic; thou apest too much the artistic; in dotage thy muse doth strain and confuse; she maketh thy wit seem simplistic.,,,0.5699999928474426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6100000143051147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2159,what honor it is to illuminate the pivotal role of albuminate. it's of the same ilk as casein in milk: two proteins upon which to ruminate.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160,"the great gotthold ephraim lessing: to toastmaster types, what a blessing! a dramatist notable for being so quotable, no matter what group you're addressing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6000000238418579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6299999952316284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161,"the antepenultimate syllable is the fill that makes cavities fillable: the third from conclusion, like the trans in transfusion, and the bill that makes patient-care billable.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5400000214576721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162,"i'm delighted to say that i've mastered the appropriate usage of bastard: it's a person who's bred by a pair who weren't wed, but were too much in love?or too plastered.",,,,,,,,0.5899999737739563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2163,"in a flash, at the drop of a hat, without further ado, just like that, in the blink of an eye, it's that old custard pie, and your dignity's gone with a splat!",,,,,,,,0.699999988079071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164,see the moon in the sky as it waxes; feel the warm tranquil wind that relaxes; turn and give me your smile on our paradise isle; say you love your avoider of taxes.,,,,,,,,0.5799999833106995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165,"agrippina at palace turned whore, then poisoned her hubby; what's more, this true anti-hero was mother to nero, who killed her to settle the score.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.949999988079071,0.7699999809265137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
